customer_unique_id,cluster_id,assigned_friction,assigned_package,intervention_cost,P0_original_probability,P_new_counterfactual_probability,delta_P,delta_CLV,x_i_selected_100pct_budget,x_i_selected_unconstrained
3348317fb89407920d146e376bb6e0b4,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19673893,0.15993443,0.0,0.0,0,0
334dfd7b0dff57cd08832251985007e8,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20211662,0.15002884,0.0,0.0,0,0
334fed5abcee3aa96c13f1432703e1fd,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.2753678,0.2581178,0.0,0.0,0,0
3351efeee1597277261b8e8b14afae7b,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.21578963,0.18414938,0.0,0.0,0,0
3353f412e65c52d3b1b5a91f4a5df5bd,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.15582716,0.1525256,0.0,0.0,0,0
335b9c65e43e3f448a5673f37957a9d5,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.2517109,0.22483943,0.0,0.0,0,0
3361b98330d010267b7bd0d49cefe24d,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.23796794,0.26662487,0.02865693,0.32110089763998984,0,0
336997ec3051eb32cabd9564ba1980c3,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18321441,0.17343745,0.0,0.0,0,0
33731326daf5542c4488f6d211f35f21,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20790328,0.18045418,0.0,0.0,0,0
3378cb40f76a30e21ef595fd45a7d576,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.27103832,0.27981487,0.0087765455,0.11690358638763429,0,0
3381bbc6c746aa5ff869359fb016c9f7,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19456951,0.21461011,0.020040601,0.746712811589241,0,0
3387fa96af4b6f1357b986eea147c394,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19248,0.7398289,0.54734886,0.0,0,0
338d1e152c0e30b93f407df63a2da4da,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19392657,0.16938348,0.0,0.0,0,0
3394b34a431d6a6357c188dbc1f8c0d1,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16589555,0.17343745,0.007541895,0.20023730993270872,0,0
33a18dbb2518bd7cafd046c6bc403150,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21054406,0.21251465,0.0019705892,0.014188241958618163,0,0
33ab3179e254bc4b26dbc72a60edd89d,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.20320895,0.20320895,0.0,0.0,0,0
33b5e70d9b7805b2806caf7f5dbbd5f9,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.22909513,0.22132108,0.0,0.0,0,0
33bbccc6d846d288dd80d9486c4a8bd4,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17065527,0.18103193,0.010376662,0.36422083675861355,0,0
33bf2b7e1fcb14512599b601118240ac,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.17080393,0.14160658,0.0,0.0,0,0
33cc26eada9dbd243600e8a48719b80a,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18295941,0.16575049,0.0,0.0,0,0
33d6225e8b8048118b86ca866b44fbd8,3,logistics,Experience Recovery (Gói Bồi Thường Trải Nghiệm),10.025694444444445,0.1613817,0.1613817,0.0,0.0,0,0
33de0f93211d4481db59a854ece68e2b,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21495472,0.19249646,0.0,0.0,0,0
33df3723e14a3be93f0b1466076b2866,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19849727,0.17604423,0.0,0.0,0,0
33e824e5fde35ad626278feba806c772,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15724674,0.17343745,0.016190708,0.3060043752193451,0,0
33e8451a9a9054569fcdf978b6e289b0,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.21461011,0.18277642,0.0,0.0,0,0
33f47cbd30fc06d805e341e6731de6a6,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16070056,0.11924626,0.0,0.0,0,0
3402cf3b5f91bf471e15ef6d3e4d45c0,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18667662,0.16575049,0.0,0.0,0,0
3407935f69908e6f71fa09a2787fd2f2,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18903284,0.16575049,0.0,0.0,0,0
3407e598096dd434796b258aa5f82352,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.32395083,0.24146569,0.0,0.0,0,0
341b6946aa6278284d3986112c43def4,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.2084407,0.7185642,0.5101235,0.0,0,0
34262db1627aa18036fc53e7f7401a83,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.18605922,0.16207887,0.0,0.0,0,0
342fe087ebf7c9c9901bd4d2ab1a7ecb,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15544553,0.12246037,0.0,0.0,0,0
3434f88039a4e537867621960b17d7c0,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16133305,0.14281105,0.0,0.0,0,0
343734b4c50198f05c837175753511e5,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16810967,0.17604423,0.007934555,0.3534844435751438,0,0
34460b56c2c9c568ebf4e27935086855,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19226156,0.18184142,0.0,0.0,0,0
344cf133c2248f9601dc410b0dc15322,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18277642,0.18277642,0.0,0.0,0,0
34570e2bf8f90266547424791cbe480f,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21891128,0.17772508,0.0,0.0,0,0
345ecd01c38d18a9036ed96c73b8d066,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.16871652,0.14932425,0.0,0.0,0,0
345eeeb838c3cb47f2938c7014c31e4e,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16924138,0.18360771,0.014366329,0.6141605526208878,0,0
345f826a792323c0f3ee7c5ef83bd697,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15540802,0.1070664,0.0,0.0,0,0
3467e97ab367cc77d54f3b94ce52a801,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.18732288,0.18732288,0.0,0.0,0,0
3469d79fc93fb27749e3718c5e16588f,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21382609,0.1480472,0.0,0.0,0,0
346ca5c91ad72e1c2048fbf18a31c983,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17512888,0.12667373,0.0,0.0,0,0
346cb8d684d02f067be4ea0e06cd56fe,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.180311,0.15976465,0.0,0.0,0,0
346d91f707ed77bbedd42a739ac519a3,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15135166,0.18277642,0.03142476,0.8470544278621674,0,0
34745b94e42969e956d446695f58421b,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.25422335,0.25422335,0.0,0.0,0,0
34790c4ad838df9777dc1c36e1c3ec8a,3,logistics,Experience Recovery (Gói Bồi Thường Trải Nghiệm),10.025694444444445,0.17080393,0.17080393,0.0,0.0,0,0
347993be301f17977cb3527a3a1feb94,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19918212,0.21461011,0.015427992,0.6588523875921964,0,0
347d455aec6fb3e17963a30b8f29f184,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.19248,0.19248,0.0,0.0,0,0
34868842117c40b30209d16d4d41da71,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.20186508,0.19160978,0.0,0.0,0,0
34924319ad9f60296eeee62465805b71,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.1723767,0.18912922,0.016752511,1.0848088668286802,0,0
349a5120cfd1e7cf6f3a28b4f8912433,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.25903368,0.21251465,0.0,0.0,0,0
349b4f1fee50d2c510dd9663526cbe34,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21580243,0.24529557,0.029493138,0.5693650328367947,0,0
349fbf20165c462b20049d6d8551d2d6,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16575049,0.16575049,0.0,0.0,0,0
34a8d85d40e1650029a1aa9f35d8928f,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.30515757,0.32395083,0.018793255,0.0,0,0
34aac96d64fc005f6a378efdae534788,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.32395083,0.24146569,0.0,0.0,0,0
34aca7c363ce095f7be0b09d7924f21b,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.2571253,0.27981487,0.02268958,0.4890739166736602,0,0
34b6da1369177d2df961695e0116c6a3,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.17187092,0.17512888,0.00325796,0.0,0,0
34bfe7d8aeeccdcb18d7eed0b6607d7a,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.2238109,0.21048625,0.0,0.0,0,0
34c1815b0bae9308ce4bdbc3cf50e3f0,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.15787579,0.13639194,0.0,0.0,0,0
34cc113ea291fd85f77fcfa3fd5d29dc,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16401078,0.1514378,0.0,0.0,0,0
34d080ce8e6f7b1bd19d770cf7bf76b6,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20931739,0.16493061,0.0,0.0,0,0
34d586f6ae1a045b64ff7a21493755fc,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.23935364,0.18598846,0.0,0.0,0,0
34ec81fe33acfaad236928fe83fe87f6,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.1555701,0.1405918,0.0,0.0,0,0
34f29b8ed62748c6b5a9e64628e411c1,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16207887,0.18277642,0.020697549,0.698449139289558,0,0
34ff67eb3466a779b2f6b6fd56a3b953,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.30566192,0.22997186,0.0,0.0,0,0
35049c7d85f6a53ad59d8cd5d3f8d134,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.17777838,0.15466249,0.0,0.0,0,0
35052a34c8cddade15549afde5580e83,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.1868313,0.18360771,0.0,0.0,0,0
350b4f552289d46cd2a225f9a5f9d869,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.2161511,0.18233301,0.0,0.0,0,0
350fa2842ce05b1c4aa6ee800bf0e43e,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.24752025,0.19209315,0.0,0.0,0,0
351203e95c60363df1581285831fb38f,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19849727,0.17604423,0.0,0.0,0,0
3517a4a1c608e08ec66f424eefe169ed,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.29628292,0.22737443,0.0,0.0,0,0
351adc5674bb62d3b5fea28ad1d9a3cc,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15941,0.17604423,0.016634226,0.6512299418449401,0,0
351b88d7081aae040f1eab3ec16eb00d,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16575049,0.16575049,0.0,0.0,0,0
352532fd050f1e1f1b9a26373401a367,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20527896,0.15187299,0.0,0.0,0,0
35276eec8c44aa4f7595449f92185dbf,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.25457826,0.22132108,0.0,0.0,0,0
3527fe1276a408f2cac54f65373c57d4,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20997486,0.15558636,0.0,0.0,0,0
352e7a92edcb90485141500a9051d480,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17911272,0.093086965,0.0,0.0,0,0
353e992ecbfad2cfee33cf1ea4c2a2d1,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.234471,0.21461011,0.0,0.0,0,0
354ff3ad933b383571d26d356c561c82,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.22299874,0.23251311,0.0095143765,0.06422204151749611,0,0
35510879ba54fa9a954e79e761139c2b,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17194201,0.17194201,0.0,0.0,0,0
355535e7c116cea041c60e1afeb77901,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.2145204,0.13777827,0.0,0.0,0,0
3557401ee0d38ea74812f43e1172bfe3,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.30505523,0.32395083,0.018895596,0.0,0,0
3564fe66d8d87722aac906a86eaf0347,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.2391797,0.27981487,0.04063517,0.6564611479640007,0,0
356698bfff8588efe6ce0ab749e4eff8,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16900094,0.1325575,0.0,0.0,0,0
35694662ee96ef8cd104c2e9e9f2156c,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17512888,0.13371363,0.0,0.0,0,0
3577e91a3448cac21a38effb2f0bbdb7,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.18464342,0.17760755,0.0,0.0,0,0
3579a5962382a26dccb9d2ece52b50f4,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.28638536,0.20746227,0.0,0.0,0,0
357c1205f56093223740cf08ac514bb8,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.15862972,0.15239984,0.0,0.0,0,0
359827d8038a19e853b12277af8a10d2,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.20372452,0.17796513,0.0,0.0,0,0
359c46ba516e74cb07fef0e173ec730d,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.3069941,0.3069941,0.0,0.0,0,0
35a09f081453dbbd3859516c125c22aa,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20531425,0.20450467,0.0,0.0,0,0
35a99f9a80b0882ad631427a67f2d363,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20207523,0.17343745,0.0,0.0,0,0
35a9ea7253f3bc45a6a3490559d9f6d7,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.23301746,0.23301746,0.0,0.0,0,0
35b7b86117bd2665f18f17b94a2ba04d,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.28262192,0.26119137,0.0,0.0,0,0
35bef65734e1356b940cf914f9c73837,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16575049,0.16575049,0.0,0.0,0,0
35c09f58f876343230e0917e8b4309c8,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.15228371,0.20401452,0.05173081,1.8599813309311868,0,0
35c62cb24d4c38a9d121fed1a43b2237,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15431209,0.17343745,0.019125357,0.4294598975032568,0,0
35c7d0dd049493875b1051d21f03d846,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15192902,0.10414787,0.0,0.0,0,0
35ce9d5d07eaf50e906ff634874a3ff5,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18903284,0.16575049,0.0,0.0,0,0
35e09fd22573d28a0a49d82baa731712,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15038897,0.15754865,0.00715968,0.4185191018879414,0,0
35e4ba16b6b1b5a1757565d853856822,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17512888,0.13371363,0.0,0.0,0,0
35e511c2aa4a46a8367c1f8a3adc6440,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18222652,0.16575049,0.0,0.0,0,0
35e7a86fe3da7cd07c987cceb2d8aa92,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.24973433,0.2536863,0.0039519817,0.1420935007184744,0,0
35e9d9d4919ffba0c9f249156fa9d433,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19392657,0.17194201,0.0,0.0,0,0
35ec6b00a418f20709cf9265983a4f9e,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.2779255,0.43691367,0.15898818,1.5732675131857392,0,0
35fa3223d01260e93f370bb237cffae8,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.24097039,0.18134035,0.0,0.0,0,0
3600f403d28c45545ab3cc9aee5e45fa,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18277642,0.18277642,0.0,0.0,0,0
3606e660519f3988c6b7a4fd15ce6c28,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.2571253,0.27981487,0.02268958,0.3369402766227722,0,0
360e5466682fd1c155990ebea3d3af5c,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16207887,0.18277642,0.020697549,1.7397428287491201,0,0
36131d4506c2e4393ce19a946cd68239,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17604423,0.17604423,0.0,0.0,0,0
36133288fc03ebf3835749b27223624e,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.20885846,0.19973692,0.0,0.0,0,0
3624922ce5eb67c51426dadf911508fa,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15262808,0.13288495,0.0,0.0,0,0
362dfd5054d601e41fefddc74af853da,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.22000428,0.21925196,0.0,0.0,0,0
3633988b70e4c4788e02277855aa0ca1,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21461011,0.21461011,0.0,0.0,0,0
363687a4fd837e08445bdb7d65728886,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.1949705,0.16853331,0.0,0.0,0,0
3637427810e4bac79beef302284a8888,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18982264,0.17604423,0.0,0.0,0,0
363c8ecca5b19e58d8cc3fa055d76e08,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20019151,0.16938348,0.0,0.0,0,0
363e83b3ca844fb411e796dae4e14867,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.22633383,0.16184102,0.0,0.0,0,0
3644255da80eef84b7bd10dd0fa6a1f0,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.1915484,0.16575049,0.0,0.0,0,0
364dda50659741ca248d99f52aa93e46,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.30026323,0.21925196,0.0,0.0,0,0
3653a55d286074548a4be0139c1e0eb2,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15431209,0.17604423,0.021732137,0.5857897422462701,0,0
366cf7b3ba178d11f5a988d4f8c2f2c2,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18486167,0.16575049,0.0,0.0,0,0
366d11568ec5217bfaecac3d32936122,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15599646,0.16184102,0.0058445632,0.2524851322174072,0,0
3676d45c02c2f74ac2fb7b0eb74cd628,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20046668,0.17194201,0.0,0.0,0,0
36789cc8128e4a2e16d581da32b76d45,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17085177,0.72736,0.55650824,0.0,0,0
3679353f5259c7a09ca6247f55cb4f7e,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15753235,0.6519556,0.49442327,0.0,0,0
367dc7840ed6862228f91c263f8ce8e1,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21470134,0.22137357,0.0066722333,0.10508767515420914,0,0
367fc5ad9ae8b1638ba859dd2728df79,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.19134267,0.18667662,0.0,0.0,0,0
368a52f8325900082c2cba4895ef2984,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.19935818,0.19773933,0.0,0.0,0,0
368dd77e48ff41c5a1a9d0c2d942c1eb,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.25998324,0.18895215,0.0,0.0,0,0
36928e3de80f63dad3bd1d0223b035fc,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17796513,0.18549207,0.007526934,0.45014829665422446,0,0
369b6c22c3d14c73af7fe1098b6e5e88,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16207887,0.18549207,0.023413196,2.096651720255613,0,0
36acff9ce2bc2f3456d427eb0200a8aa,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.16408801,0.17343745,0.009349436,0.1682477677613497,0,0
36af2af365877fd171ff7126cb37ab5e,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.15986665,0.17604423,0.01617758,0.8031197696328163,0,0
36b19851c88fe167d87f389f6570075b,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.1882988,0.26662487,0.07832606,0.8794058540090917,0,0
36d7e26d323a9bbe65e6a23632b5fe1b,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.1945022,0.17176032,0.0,0.0,0,0
36d8163d058b1fef06dbe40506eb8aa4,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.25422335,0.25422335,0.0,0.0,0,0
36da3357f1c49bad4fe035b31537b758,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19918407,0.16859096,0.0,0.0,0,0
36daea52b0391fe31b9f5696e227beef,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.16451858,0.16391613,0.0,0.0,0,0
36e73694453363dd651a0cc1855dd11f,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18818484,0.13926168,0.0,0.0,0,0
36e7ce4e8cfa253aa98130da8a8855bd,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15808615,0.16575049,0.0076643378,0.6208113580942154,0,0
36f65f4678e9f39634c967ca1cc74428,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.19720644,0.21423484,0.017028406,1.4238216754272581,0,0
36f8e4ca148a3c0916e6233c825b13c0,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20358449,0.17604423,0.0,0.0,0,0
36f973f07dc43ed4d5fe36435d2c2d73,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.20520441,0.16911913,0.0,0.0,0,0
3705e9dfdf2b88399106d4519bbc2e46,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19289401,0.20983808,0.016944066,0.30491693412512544,0,0
372b41e8faa2819e0b6346b16cdf402b,1,financial,Financial Relief (Gói Kích Cầu Thanh Khoản),5.579183694267516,0.25250193,0.24660099,0.0,0.0,0,0
372bf744ad9bc73879c7e0ff2ce8760a,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.24391899,0.20593214,0.0,0.0,0,0
372e0fc66eacb8698e4f9997d366d961,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.2753678,0.22985335,0.0,0.0,0,0
37315219c68764dfe5e46f9074ddf8df,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18982264,0.17343745,0.0,0.0,0,0
3732030d46376bb9af1a7fa6535ddc80,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.18277164,0.2054637,0.02269207,0.8781830862164497,0,0
3732599ed383fbdc8558063ae2a042f9,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.29391977,0.30473673,0.0108169615,0.17036714404821396,0,0
3751b4d2899254905d2fecf46319caf4,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.17343745,0.17343745,0.0,0.0,0,0
37582cc8ad0aa747bda8097d37580545,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.15248445,0.26020068,0.10771623,7.265998465865851,0,0
375f43dbfdd8411099e469df43b49b81,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.20527896,0.15705463,0.0,0.0,0,0
3767974d3faa03919d2e129c3f651017,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19231172,0.17343745,0.0,0.0,0,0
377cbe356d0e8c3b8a378114ce2e1271,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.19255883,0.09743661,0.0,0.0,0,0
378557efd52a2a8abebca1d83d276e85,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.21461011,0.21461011,0.0,0.0,0,0
3792b591c5fa50a7e1cce6087fd02bec,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.26662487,0.26662487,0.0,0.0,0,0
3798afca0bdbf833d43d27ba3211d3a5,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.24541426,0.26119137,0.015777111,0.14128402948379515,0,0
3798f6fc367c34d836f29abd44c1d804,0,category,Category Re-engagement (Gói Tái Tương Tác Ngành),4.906540713248345,0.15611938,0.11560299,0.0,0.0,0,0
379b077e3aef2c67cbdf14468a14249a,2,review,Service Resolution (Gói Chăm Sóc & Đổi Trả),8.758087935656835,0.1648171,0.16575049,0.00093339384,0.016759086325764654,0,0
